CASEC,data/Scotland/2022/preferenceprofile_v0001_ward-5-peterhead-north-and-rattray_06052022_172118.blt,8,4200,1401,inf
CASEB,data/Scotland/2022/preferenceprofile_v0001_ward-5-stirling-west_06052022_124253.blt,7,5505,1836,704
CASEB,data/Scotland/2022/preferenceprofile_v0001_ward-6-clydebank-waterfront_06052022_120103.blt,7,4696,1566,inf
1Q,data/Scotland/2022/preferenceprofile_v0001_ward-6-peterhead-south-and-cruden_06052022_172115.blt,4,3395,1132,24
CASEB,data/Scotland/2022/preferenceprofile_v0001_ward-6-stirling-east_06052022_124253.blt,8,3834,1279,inf
CASEC,data/Scotland/2022/preferenceprofile_v0001_ward-7-bannockburn_06052022_124254.blt,8,3679,1227,inf
CASEB,data/Scotland/2022/preferenceprofile_v0001_ward-7-turriff-and-district_06052022_172118.blt,6,4515,1506,inf
CASEB,data/Scotland/2022/preferenceprofile_v0001_ward-8-mid-formartine_06052022_172123.blt,6,5046,1683,inf
CASEB,data/Scotland/2022/preferenceprofile_v0001_ward-9-ellon-and-district_06052022_172124.blt,7,5488,1830,inf
CASEB,data/Scotland/2022/preferenceprofile_v0002_ward-2-kintyre-and-the-islands_06052022_130502.blt,6,2889,964,inf
1Q,data/Scotland/2022/preferenceprofile_v0003_ward-3-mid-argyll_06052022_133803.blt,9,3197,1066,88
CASEC,data/Scotland/2022/preferenceprofile_v0004_ward-4-oban-south-and-the-isles_06052022_143143.blt,11,3633,1212,inf
CASEB,data/Scotland/2022/preferenceprofile_v0005_ward-5-oban-north-and-lorn_06052022_151453.blt,8,4097,1366,inf
CASEB,data/Scotland/2022/preferenceprofile_v0007_ward-6-cowal_06052022_160055.blt,7,3277,1093,inf
1Q,data/Scotland/2022/preferenceprofile_v0008_ward-7-dunoon_06052022_163322.blt,7,2753,918,inf
CASEB,data/Scotland/2022/preferenceprofile_v0009_ward-8-isle-of-bute_06052022_165355.blt,9,2331,778,inf
CASEB,data/Scotland/2022/preferenceprofile_v0010_ward-9-lomond-north_06052022_173349.blt,7,3198,1067,inf
CASEB,data/Scotland/2022/preferenceprofile_v0012_ward-10-helensburgh-central_06052022_182005.blt,7,3947,1316,inf
CASEB,data/Scotland/2022/preferenceprofile_v0012_ward-11-helensburgh-and-lomond-south_06052022_182005.blt,5,2884,962,inf
